ID,字段1,字段2,discount,price,privilege.for.new,privilege.on.sale,district,if.nonworkdays.available,time.duration,if.appointment.needed,WiFi.available,parking,rooms.available,评分,评论数,online.intervel,quarterly.sales.volume,level.of.participants.limited,level.of.tickets.limited,place,food,taste,cook,people,style,HighFreq
1089,老城火锅,仅售88元，价值113元双人餐！提供免费WiFi，节假日通用，免费WiFi！,0.778761062,88,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,422,1.279620853,限2-4人,不限张数,否,否,否,否,否,其他,3
109,辣宴火锅,仅售79元，价值100元代金券，可使用包间！,0.79,79,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,5,无需预约,未提及,未提及,均可使用,4.8,9,46,15744.13043,不限人数,不限张数,否,否,是,否,否,川系,2
1090,土豪涮涮火锅,仅售44.8元，价值60元3人餐！,0.746666667,44.8,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,12,无需预约,未提及,无停车位,仅限大厅使用,5,1,203,1.773399015,限2-4人,不限张数,否,否,否,是,否,其他,2
1095,草莓窝窝,仅售73元，最高价值104元2人餐！节假日通用！,0.701923077,73,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,8,无需预约,未提及,未提及,仅限大厅使用,4.8,4,566,1.908127208,限2-4人,限制张数,否,否,否,否,否,其他,0
1096,大自在火锅婆城版(南大明宫店),仅售59.8元，价值100元大自在火锅婆城版店午市代金券，免费WiFi！,0.598,59.8,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,4.5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,44,8.181818182,不限人数,不限张数,否,否,否,否,是,其他,3
1097,花之缘大锅炖,仅售82元，价值100元代金券！需预约！,0.82,82,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,9.5,需预约,未提及,未提及,仅限大厅使用,4.8,20,425,41.50588235,不限人数,限制张数,否,否,否,是,否,其他,2
1098,京味儿锅私房涮肉火锅,仅售248元，价值406元6-8人餐！节假日通用，提前1小时预约，提供免费WiFi！,0.610837438,248,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,12,需预约,未提及,未提及,未提及,4.8,8,653,2.618683002,不限人数,限制张数,是,是,是,是,否,北系,4
1099,黄品煌三汁焖锅(东大街店),仅售218元，价值478元6-7人餐！节假日通用，免费WiFi，免费WiFi！,0.456066946,218,钱包新客最高再减20元,无立减优惠,碑林区,非周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,4.3,12,496,11.61290323,限5-12人,不限张数,否,否,否,是,否,其他,4
11,雅泰来?幸福驿站主题火锅,仅售49.9元，价值100元代金券！可使用包间，免费WiFi！,0.499,49.9,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,10,无需预约,免费WiFi,无停车位,均可使用,4.5,179,600,235.8,不限人数,不限张数,否,否,否,否,否,其他,1
110,潮尊牛丸火锅,仅售98元，价值159元招牌牛丸锅2-3人餐！免费WiFi！,0.616352201,98,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.7,3,44,83.86363636,限2-4人,不限张数,否,是,否,否,否,其他,1
1100,小芭蕉泰式火锅(未央路店),仅售69元，价值100元未央路店代金券！节假日通用，可叠加使用，提供免费停车位、WiFi，可使用包间，免费停车，免费WiFi！,0.69,69,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,3,无需预约,免费WiFi,免费停车位,均可使用,0,0,506,0.177865613,限2-4人,不限张数,否,否,否,否,否,其他,2
1102,张真牛爆椒牛肉面(长安西路店),仅售31.9元，价值42元长安西路店火锅双人餐！节假日通用，免费WiFi！,0.75952381,31.9,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,3,2,315,2.285714286,不限人数,不限张数,否,是,否,是,否,其他,0
1103,烤天下火锅店,仅售88元，价值100元100元代金券！节假日通用，店内提供免费无线WIFI，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,4.9,7,617,9.481361426,不限人数,限制张数,否,否,否,是,否,其他,1
1104,内蒙人家铜锅涮(西稍门店),仅售42元，价值50元代金券！免费停车，免费WiFi！,0.84,42,钱包新客最高再减20元,有立减优惠,莲湖区,周末法定节假日通用,11,无需预约,免费WiFi,免费停车位,仅限大厅使用,1,1,318,11.88679245,不限人数,限制张数,是,否,否,是,是,北系,2
1105,北京老诚一锅羊蝎子火锅(丰裕口店),仅售88元，价值100元丰裕口店代金券！可叠加使用，节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,4.4,8,378,15.23809524,不限人数,不限张数,是,是,否,否,否,北系,2
1106,7石咕噜鱼(田家湾店),仅售79元，价值100元代金券！免费WiFi！,0.79,79,钱包新客最高再减20元,无立减优惠,灞桥区,非周末法定节假日通用,10,无需预约,免费WiFi,未提及,仅限大厅使用,3.6,16,336,32.94642857,不限人数,限制张数,否,是,否,否,否,其他,1
1107,重庆98火锅,仅售85元，价值100元代金券！可叠加使用，提供免费停车位、WiFi，免费停车，免费WiFi！,0.85,85,钱包新客最高再减20元,无立减优惠,长安区,非周末法定节假日通用,12,无需预约,免费WiFi,免费停车位,仅限大厅使用,4.6,9,414,3.260869565,不限人数,不限张数,是,否,否,否,否,川系,2
1108,鸭掌门特色火锅(纺织城店),仅售298元，价值426元纺织城店6-8人餐！提供免费WiFi、停车位！?，免费停车，免费WiFi！,0.699530516,298,钱包新客最高再减20元,无立减优惠,灞桥区,非周末法定节假日通用,11,无需预约,免费WiFi,免费停车位,仅限大厅使用,4.1,10,470,15.5106383,限5-12人,限制张数,否,是,否,否,否,其他,2
1109,味签陕派麻辣烫,仅售39.9元，价值53元3人餐！免费停车，免费WiFi！,0.752830189,39.9,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,8,无需预约,免费WiFi,免费停车位,仅限大厅使用,4.9,25,275,39.92727273,不限人数,不限张数,是,否,是,是,否,川系,2
111,大队长主题火锅(丈八东路店),仅售80元，价值100元代金券！免费WiFi！,0.8,80,钱包新客最高再减20元,有立减优惠,雁塔区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,3.9,14,52,2113.269231,不限人数,限制张数,否,否,否,否,否,其他,2
1110,西航涮涮(凤城八路店),仅售36元，价值50元代金券！酒水菜品全场通用，免费WiFi！,0.72,36,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,7,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.1,9,165,36,限2-4人,不限张数,否,否,否,是,否,其他,2
1111,蜀本南山火锅,仅售59元，价值100元代金券！节假日通用，提供免费WiFi，可叠加使用，需提前2小时预约，可使用包间，免费WiFi，需预约！,0.59,59,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,12,需预约,免费WiFi,未提及,均可使用,0,0,481,0.374220374,不限人数,不限张数,是,否,否,否,否,川系,1
1112,老北京涮肉(北大学城店),老北京涮肉仅售85元，价值100元代金券！免费WiFi！,0.85,85,钱包新客最高再减20元,有立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,3,1,77,4.675324675,限1人,不限张数,是,是,否,是,否,北系,4
1114,黄帝煌三汁焖锅(玄武东路店),仅售98元，价值148元双人餐！免费WiFi！,0.662162162,98,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,5,2,266,3.721804511,限2-4人,限制张数,否,否,否,是,否,其他,3
1115,成都呱串串,仅售39元，价值50元代金券！免费WiFi！,0.78,39,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,13,无需预约,免费WiFi,收费停车位,仅限大厅使用,4.4,7,40,531,不限人数,不限张数,否,否,否,否,否,川系,1
1116,申鹏京味涮锅(大寨路店),仅售80元，价值100元代金券！,0.8,80,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,11,无需预约,未提及,未提及,仅限大厅使用,0,0,49,3.673469388,不限人数,限制张数,是,否,是,是,否,北系,4
1117,重庆鱼庄,仅售148元，价值204元2-3人餐！提供免费WiFi，免费WiFi！,0.725490196,148,钱包新客最高再减20元,无立减优惠,新城区,非周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,3.6,8,453,3.178807947,限2-4人,限制张数,是,是,否,否,否,川系,2
1118,锦唐印象(交大时光店),仅售78元，价值100元代金券！免费停车，免费WiFi！,0.78,78,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,13,无需预约,免费WiFi,免费停车位,仅限大厅使用,3.8,16,348,42.15517241,不限人数,不限张数,否,否,否,否,否,其他,1
1119,苏氏鱼头,仅售58元，价值144元2至3人餐！节假日通用，免费WiFi，可使用包间，免费WiFi！,0.402777778,58,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,均可使用,5,2,357,2.268907563,不限人数,不限张数,是,是,否,否,否,其他,1
112,八旗不上火京味涮锅,仅售109元，价值184元豪华超值双人餐！可使用包间，免费WiFi！,0.592391304,109,钱包新客最高再减20元,有立减优惠,雁塔区,非周末法定节假日通用,11,无需预约,免费WiFi,未提及,均可使用,3.7,13,181,36.79558011,限2-4人,不限张数,是,否,是,是,否,北系,3
1120,臻味尚品火锅,仅售118元，价值174元?超值套餐！可叠加使用，节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.67816092,118,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,0,0,438,0.616438356,不限人数,不限张数,否,否,否,否,否,其他,3
1121,跳水鱼,仅售68元，价值100元午市代金券！可叠加使用，节假日通用，提供免费WiFi，免费WiFi！,0.68,68,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,4,无需预约,免费WiFi,无停车位,仅限大厅使用,5,1,310,3.483870968,不限人数,不限张数,否,是,否,否,否,其他,1
1122,阿敏海鲜坊(临潼店),阿敏海鲜火锅?仅售188元，价值239元4-6人餐！免费WiFi,0.786610879,188,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,97,0.927835052,限5-12人,限制张数,是,是,是,否,否,粤系,0
1123,川妹麻辣鱼,仅售158元，价值197元6-8人餐！节假日通用，提供免费WiFi，免费WiFi！,0.802030457,158,钱包新客最高再减20元,无立减优惠,阎良区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,4.6,7,398,8.366834171,不限人数,不限张数,是,是,是,否,否,川系,2
1124,咕嘟欢乐小火锅,仅售6.6元，最高价值10元饮品单人套餐！节假日通用！,0.66,6.6,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11.5,无需预约,未提及,未提及,仅限大厅使用,0,0,362,1.243093923,不限人数,不限张数,否,否,否,否,否,其他,2
1125,小灶房,仅售108元，价值164元6人餐！,0.658536585,108,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,未提及,无停车位,仅限大厅使用,5,1,49,5.510204082,限5-12人,不限张数,否,否,否,否,否,其他,1
1127,李二鲜鱼村(润天路店),仅售268元，价值364.5元10人餐！节假日通用，店内提供免费无线WIFI，免费WiFi！,0.735253772,268,钱包新客最高再减20元,无立减优惠,阎良区,非周末法定节假日通用,10,无需预约,免费WiFi,无停车位,均可使用,4.4,16,577,11.54246101,不限人数,不限张数,否,是,是,否,否,其他,1
113,七婆串串香火锅,仅售69元，价值91元纺织城店2-3人餐！节假日通用！提供免费WiFi、停车位，可使用包间，免费停车，免费WiFi！,0.758241758,69,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,5,无需预约,免费WiFi,免费停车位,均可使用,4.6,167,548,148.7956204,不限人数,限制张数,否,否,是,否,是,川系,3
1130,三姐香辣涮,仅售30元，价值44元双人餐！免费WiFi，节假日通用，免费WiFi！,0.681818182,30,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,3,无需预约,免费WiFi,无停车位,仅限大厅使用,4.2,18,485,22.26804124,限2-4人,不限张数,否,否,是,是,否,川系,3
1132,成都厕所串串(西何家村店),仅售32.8元，价值47元直营店双人餐！节假日通用，店内提供免费WiFi，免费WiFi！,0.69787234,32.8,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,6,无需预约,免费WiFi,未提及,仅限大厅使用,4.5,16,436,21.88073394,限2-4人,限制张数,否,否,否,否,否,川系,1
1133,黄帝煌三汁焖锅(玄武东路店),仅售138元，价值194元4人餐！免费WiFi！,0.711340206,138,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,5,6,266,6.428571429,限2-4人,限制张数,否,否,否,是,否,其他,3
1134,穆小小·火锅(辛家庙店),仅售148元，价值191元辛家庙店4-5人餐！节假日通用！,0.77486911,148,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11,无需预约,未提及,未提及,仅限大厅使用,0,0,379,0.712401055,限5-12人,不限张数,否,否,否,否,否,其他,2
1135,流水大锅台,仅售168元，价值284元4-6人餐！节假日通用，提供免费停车位、无线WiFi，免费停车，免费WiFi！,0.591549296,168,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,10,无需预约,免费WiFi,免费停车位,仅限大厅使用,5,1,547,1.480804388,限5-12人,不限张数,否,否,否,否,否,其他,2
