Unique_City_ID,City,County,State
highland_fallsorangeny,Highland Falls,Orange,NY
beechmontmuhlenbergky,Beechmont,Muhlenberg,KY
town_of_rowleyessexma,Town of Rowley,Essex,MA
yorktown_heightswestchesterny,Yorktown Heights,Westchester,NY
ephesusheardga,Ephesus,Heard,GA
mapletonhuntingdonpa,Mapleton,Huntingdon,PA
athenswindhamvt,Athens,Windham,VT
stantonmontgomeryia,Stanton,Montgomery,IA
fall_creekeau_clairewi,Fall Creek,Eau Claire,WI
maconmaconmo,Macon,Macon,MO
stoningtonhancockme,Stonington,Hancock,ME
prospectprince_edwardva,Prospect,Prince Edward,VA
watervilleallamakeeia,Waterville,Allamakee,IA
hamptonvilleyadkinnc,Hamptonville,Yadkin,NC
center_linemacombmi,Center Line,Macomb,MI
central_citymuhlenbergky,Central City,Muhlenberg,KY
hurstwilliamsonil,Hurst,Williamson,IL
emmauslehighpa,Emmaus,Lehigh,PA
la_fargevillejeffersonny,La Fargeville,Jefferson,NY
tuscarora_townshipbradfordpa,Tuscarora Township,Bradford,PA
burgoonsanduskyoh,Burgoon,Sandusky,OH
canaan_townshipwaynepa,Canaan Township,Wayne,PA
mesquitedona_ananm,Mesquite,Dona Ana,NM
cantonoxfordme,Canton,Oxford,ME
harwoodanne_arundelmd,Harwood,Anne Arundel,MD
hopewellmuskingumoh,Hopewell,Muskingum,OH
schuylkill_townshipchesterpa,Schuylkill Township,Chester,PA
palmyramacoupinil,Palmyra,Macoupin,IL
overland_parkjohnsonks,Overland Park,Johnson,KS
paint_townshipsomersetpa,Paint Township,Somerset,PA
moundsvillemarshallwv,Moundsville,Marshall,WV
tunkhannock_townshipwyomingpa,Tunkhannock Township,Wyoming,PA
glendonnorthamptonpa,Glendon,Northampton,PA
northbrookhamiltonoh,Northbrook,Hamilton,OH
sapphirejacksonnc,Sapphire,Jackson,NC
cloverdaleputnamoh,Cloverdale,Putnam,OH
franklinsimpsonky,Franklin,Simpson,KY
northampton_townshipbuckspa,Northampton Township,Bucks,PA
lindendallasia,Linden,Dallas,IA
sawyervillemacoupinil,Sawyerville,Macoupin,IL
howellecholsga,Howell,Echols,GA
carrolltonisle_of_wightva,Carrollton,Isle of Wight,VA
medinabanderatx,Medina,Bandera,TX
ferdinandduboisin,Ferdinand,Dubois,IN
brookhavendekalbga,Brookhaven,Dekalb,GA
newman_grovemadisonne,Newman Grove,Madison,NE
mars_hill_blainearoostookme,Mars Hill-Blaine,Aroostook,ME
orchard_hillsarmstrongpa,Orchard Hills,Armstrong,PA
york_havenyorkpa,York Haven,York,PA
nissequoguesuffolkny,Nissequogue,Suffolk,NY
cameronmilamtx,Cameron,Milam,TX
montpelierhanoverva,Montpelier,Hanover,VA
keating_townshipmckeanpa,Keating Township,McKean,PA
sugar_bush_knollsportageoh,Sugar Bush Knolls,Portage,OH
clivepolkia,Clive,Polk,IA
kyburzel_doradoca,Kyburz,El Dorado,CA
commercial_pointpickawayoh,Commercial Point,Pickaway,OH
minevilleessexny,Mineville,Essex,NY
old_monroelincolnmo,Old Monroe,Lincoln,MO
town_of_fishkilldutchessny,Town of Fishkill,Dutchess,NY
lowell_townshipkentmi,Lowell Township,Kent,MI
brooklynmorganin,Brooklyn,Morgan,IN
pagelandchesterfieldsc,Pageland,Chesterfield,SC
manchester_townshipyorkpa,Manchester Township,York,PA
valleyfordspokanewa,Valleyford,Spokane,WA
connoraroostookme,Connor,Aroostook,ME
valleychambersal,Valley,Chambers,AL
summertownlawrencetn,Summertown,Lawrence,TN
greiglewisny,Greig,Lewis,NY
robinson_townshipwashingtonpa,Robinson Township,Washington,PA
unadilladoolyga,Unadilla,Dooly,GA
new_churchaccomackva,New Church,Accomack,VA
blackwellnolantx,Blackwell,Nolan,TX
lake_isabellaisabellami,Lake Isabella,Isabella,MI
selmaalleghanyva,Selma,Alleghany,VA
miltonstraffordnh,Milton,Strafford,NH
van_wertdecaturia,Van Wert,Decatur,IA
courtlandblue_earthmn,Courtland,Blue Earth,MN
achillebryanok,Achille,Bryan,OK
pine_hillcamdennj,Pine Hill,Camden,NJ
fayettevillebrownoh,Fayetteville,Brown,OH
saint_augustastearnsmn,Saint Augusta,Stearns,MN
glenhavenlakeca,Glenhaven,Lake,CA
paradise_townshipmonroepa,Paradise Township,Monroe,PA
allamuchy_townshipwarrennj,Allamuchy Township,Warren,NJ
hendrickstuckerwv,Hendricks,Tucker,WV
town_of_goshenorangeny,Town of Goshen,Orange,NY
lower_mahanoy_townshipnorthumberlandpa,Lower Mahanoy Township,Northumberland,PA
shawborocurritucknc,Shawboro,Currituck,NC
leydenlewisny,Leyden,Lewis,NY
victortetonid,Victor,Teton,ID
baldwinsaint_maryla,Baldwin,Saint Mary,LA
lower_milford_townshiplehighpa,Lower Milford Township,Lehigh,PA
melbournecampbellky,Melbourne,Campbell,KY
opa_lockamiami_dadefl,Opa-locka,Miami-Dade,FL
clarkstonoaklandmi,Clarkston,Oakland,MI
pleasantonwilsontx,Pleasanton,Wilson,TX
north_yarmouthcumberlandme,North Yarmouth,Cumberland,ME
hoffmanclintonil,Hoffman,Clinton,IL
corneliuswashingtonor,Cornelius,Washington,OR
castinehancockme,Castine,Hancock,ME
venicecayugany,Venice,Cayuga,NY
greenwood_townshipcrawfordpa,Greenwood Township,Crawford,PA
motleymorrisonmn,Motley,Morrison,MN
canadapikeky,Canada,Pike,KY
parksidedelawarepa,Parkside,Delaware,PA
oak_ridgekaufmantx,Oak Ridge,Kaufman,TX
adairadairia,Adair,Adair,IA
redfoxknottky,Redfox,Knott,KY
atkinsonhenryil,Atkinson,Henry,IL
godwinsampsonnc,Godwin,Sampson,NC
liberty_centerwellsin,Liberty Center,Wells,IN
burnhamwaldome,Burnham,Waldo,ME
manchesteryorkpa,Manchester,York,PA
south_forkcambriapa,South Fork,Cambria,PA
calhoun_fallsabbevillesc,Calhoun Falls,Abbeville,SC
courtlandpanolams,Courtland,Panola,MS
goehnersewardne,Goehner,Seward,NE
whartonwhartontx,Wharton,Wharton,TX
salemkenoshawi,Salem,Kenosha,WI
north_hartsvilledarlingtonsc,North Hartsville,Darlington,SC
kingstongreen_lakewi,Kingston,Green Lake,WI
oakmontalleghenypa,Oakmont,Allegheny,PA
warwickcecilmd,Warwick,Cecil,MD
paradise_valleymaricopaaz,Paradise Valley,Maricopa,AZ
morencilenaweemi,Morenci,Lenawee,MI
ridgesaint_marysmd,Ridge,Saint Marys,MD
ashevillebuncombenc,Asheville,Buncombe,NC
aberdeenbinghamid,Aberdeen,Bingham,ID
grant_townmarionwv,Grant Town,Marion,WV
dumasdeshaar,Dumas,Desha,AR
colorado_citypuebloco,Colorado City,Pueblo,CO
white_townshipcambriapa,White Township,Cambria,PA
windsorhillsboroughnh,Windsor,Hillsborough,NH
rapid_citykalkaskami,Rapid City,Kalkaska,MI
pleasant_plainsindependencear,Pleasant Plains,Independence,AR
new_franklinhowardmo,New Franklin,Howard,MO
otwaysciotooh,Otway,Scioto,OH
mt_morrislivingstonny,Mt Morris,Livingston,NY
erieneoshoks,Erie,Neosho,KS
hansonhopkinsky,Hanson,Hopkins,KY
mount_olivejeffersonal,Mount Olive,Jefferson,AL
summerfieldmarionfl,Summerfield,Marion,FL
emersonbergennj,Emerson,Bergen,NJ
honey_brook_townshipchesterpa,Honey Brook Township,Chester,PA
rockwoodroanetn,Rockwood,Roane,TN
evanbrownmn,Evan,Brown,MN
londonderry_townshipchesterpa,Londonderry Township,Chester,PA
circle_pinesanokamn,Circle Pines,Anoka,MN
gloversvillefultonny,Gloversville,Fulton,NY
town_of_lancastercoosnh,Town of Lancaster,Coos,NH
wyomingjonesia,Wyoming,Jones,IA
economybeaverpa,Economy,Beaver,PA
fairviewwalkerga,Fairview,Walker,GA
chino_valleyyavapaiaz,Chino Valley,Yavapai,AZ
trinidadhumboldtca,Trinidad,Humboldt,CA
sedonayavapaiaz,Sedona,Yavapai,AZ
mareniscogogebicmi,Marenisco,Gogebic,MI
maysvillemasonky,Maysville,Mason,KY
north_college_hillhamiltonoh,North College Hill,Hamilton,OH
marionunionla,Marion,Union,LA
shelbyvillebedfordtn,Shelbyville,Bedford,TN
fall_citykingwa,Fall City,King,WA
somersetperryoh,Somerset,Perry,OH
frankfortfranklinky,Frankfort,Franklin,KY
arlington_heightsmonroepa,Arlington Heights,Monroe,PA
east_washingtonwashingtonpa,East Washington,Washington,PA
hinsdalecattaraugusny,Hinsdale,Cattaraugus,NY
long_pointlivingstonil,Long Point,Livingston,IL
short_hillsessexnj,Short Hills,Essex,NJ
cochisecochiseaz,Cochise,Cochise,AZ
north_bendkingwa,North Bend,King,WA
blanchardisabellami,Blanchard,Isabella,MI
new_bloomfieldcallawaymo,New Bloomfield,Callaway,MO
thornhilljeffersonky,Thornhill,Jefferson,KY
wavesdarenc,Waves,Dare,NC
sciotodalesciotooh,Sciotodale,Scioto,OH
chadwickcarrollil,Chadwick,Carroll,IL
anstedfayettewv,Ansted,Fayette,WV
north_east_townshiperiepa,North East Township,Erie,PA
blythewoodrichlandsc,Blythewood,Richland,SC
earlevillececilmd,Earleville,Cecil,MD
primm_springswilliamsontn,Primm Springs,Williamson,TN
mount_washingtonbullittky,Mount Washington,Bullitt,KY
saint_michaelwrightmn,Saint Michael,Wright,MN
collings_lakesatlanticnj,Collings Lakes,Atlantic,NJ
river_hillsmilwaukeewi,River Hills,Milwaukee,WI
kentonhardinoh,Kenton,Hardin,OH
perrysburgwoodoh,Perrysburg,Wood,OH
rockinghamrichmondnc,Rockingham,Richmond,NC
tallmadgesummitoh,Tallmadge,Summit,OH
walkersvillelewiswv,Walkersville,Lewis,WV
north_manchesterwabashin,North Manchester,Wabash,IN
naalehuhawaiihi,Naalehu,Hawaii,HI
newtonharveyks,Newton,Harvey,KS
pelkiehoughtonmi,Pelkie,Houghton,MI
ovidclintonmi,Ovid,Clinton,MI
wavelandhancockms,Waveland,Hancock,MS
riverbankstanislausca,Riverbank,Stanislaus,CA
fortunahumboldtca,Fortuna,Humboldt,CA
roselandnelsonva,Roseland,Nelson,VA
havilandpauldingoh,Haviland,Paulding,OH
gardnercassnd,Gardner,Cass,ND
kinlochsaint_louismo,Kinloch,Saint Louis,MO
coal_hilljohnsonar,Coal Hill,Johnson,AR
oak_grovelexingtonsc,Oak Grove,Lexington,SC
hazelhurstoneidawi,Hazelhurst,Oneida,WI
frankfort_squarewillil,Frankfort Square,Will,IL
gradymontgomeryal,Grady,Montgomery,AL
corningtehamaca,Corning,Tehama,CA
lamarprowersco,Lamar,Prowers,CO
muselefloreok,Muse,LeFlore,OK
hesselmackinacmi,Hessel,Mackinac,MI
blaine_townshipwashingtonpa,Blaine Township,Washington,PA
twainplumasca,Twain,Plumas,CA
sodavillelinnor,Sodaville,Linn,OR
south_tucsonpimaaz,South Tucson,Pima,AZ
shorewood_tower_hills_harbertberrienmi,Shorewood-Tower Hills-Harbert,Berrien,MI
duncanvilletuscaloosaal,Duncanville,Tuscaloosa,AL
mancosmontezumaco,Mancos,Montezuma,CO
bethanygeneseeny,Bethany,Genesee,NY
enoreespartanburgsc,Enoree,Spartanburg,SC
black_springsmontgomeryar,Black Springs,Montgomery,AR
hilton_head_islandbeaufortsc,Hilton Head Island,Beaufort,SC
hinckleymedinaoh,Hinckley,Medina,OH
courtlandlawrenceal,Courtland,Lawrence,AL
bella_vistabentonar,Bella Vista,Benton,AR
miltonwaynein,Milton,Wayne,IN
town_of_brillioncalumetwi,Town of Brillion,Calumet,WI
burlingtonhartfordct,Burlington,Hartford,CT
italyellistx,Italy,Ellis,TX
raymondvillewillacytx,Raymondville,Willacy,TX
unitymarathonwi,Unity,Marathon,WI
sidneycheyennene,Sidney,Cheyenne,NE
somersetpulaskiky,Somerset,Pulaski,KY
sherwooddefianceoh,Sherwood,Defiance,OH
east_caln_townshipchesterpa,East Caln Township,Chester,PA
speededgecombenc,Speed,Edgecombe,NC
centennialarapahoeco,Centennial,Arapahoe,CO
nasellepacificwa,Naselle,Pacific,WA
ocean_shoresgrays_harborwa,Ocean Shores,Grays Harbor,WA
shaler_townshipalleghenypa,Shaler Township,Allegheny,PA
cedar_fallsblack_hawkia,Cedar Falls,Black Hawk,IA
town_of_plattekillulsterny,Town of Plattekill,Ulster,NY
du_boispawneene,Du Bois,Pawnee,NE
wailukumauihi,Wailuku,Maui,HI
wentzvillesaint_charlesmo,Wentzville,Saint Charles,MO
bastianblandva,Bastian,Bland,VA
west_athenslos_angelesca,West Athens,Los Angeles,CA
kannapoliscabarrusnc,Kannapolis,Cabarrus,NC
shade_townshipsomersetpa,Shade Township,Somerset,PA
otsegoalleganmi,Otsego,Allegan,MI
fullertonlehighpa,Fullerton,Lehigh,PA
beverlyburlingtonnj,Beverly,Burlington,NJ
baxterjasperia,Baxter,Jasper,IA
maltade_kalbil,Malta,De Kalb,IL
ledyardcayugany,Ledyard,Cayuga,NY
shamokin_townshipnorthumberlandpa,Shamokin Township,Northumberland,PA
galena_parkharristx,Galena Park,Harris,TX
north_branchchisagomn,North Branch,Chisago,MN
mount_solonaugustava,Mount Solon,Augusta,VA
lodgepolecheyennene,Lodgepole,Cheyenne,NE
dover_plainsdutchessny,Dover Plains,Dutchess,NY
taylor_millkentonky,Taylor Mill,Kenton,KY
pinewoodmiami_dadefl,Pinewood,Miami-Dade,FL
hawthornclarionpa,Hawthorn,Clarion,PA
holmes_beachmanateefl,Holmes Beach,Manatee,FL
barreorleansny,Barre,Orleans,NY
browntonmcleodmn,Brownton,McLeod,MN
el_portalmiami_dadefl,El Portal,Miami-Dade,FL
albioncalhounmi,Albion,Calhoun,MI
uniontownstarkoh,Uniontown,Stark,OH
town_of_norwichchenangony,Town of Norwich,Chenango,NY
hepburnlycomingpa,Hepburn,Lycoming,PA
norajo_daviessil,Nora,Jo Daviess,IL
whitehalltrempealeauwi,Whitehall,Trempealeau,WI
lapeercortlandny,Lapeer,Cortland,NY
claymontnew_castlede,Claymont,New Castle,DE
harrodallenoh,Harrod,Allen,OH
hunters_creek_villageharristx,Hunters Creek Village,Harris,TX
greenwell_springseast_baton_rougela,Greenwell Springs,East Baton Rouge,LA
sugdenjeffersonok,Sugden,Jefferson,OK
beavercreekgreeneoh,Beavercreek,Greene,OH
bigelownoblesmn,Bigelow,Nobles,MN
bethelwindsorvt,Bethel,Windsor,VT
chelmsfordmiddlesexma,Chelmsford,Middlesex,MA
the_dalleswascoor,The Dalles,Wasco,OR
mchenry_townshiplycomingpa,Mchenry Township,Lycoming,PA
woodsborofrederickmd,Woodsboro,Frederick,MD
jeromesomersetpa,Jerome,Somerset,PA
palos_hillscookil,Palos Hills,Cook,IL
diggsmathewsva,Diggs,Mathews,VA
forest_hillsalleghenypa,Forest Hills,Allegheny,PA
orrvillewayneoh,Orrville,Wayne,OH
odelllivingstonil,Odell,Livingston,IL
oklahomawestmorelandpa,Oklahoma,Westmoreland,PA
fairfieldjeffersonal,Fairfield,Jefferson,AL
adairmayesok,Adair,Mayes,OK
miltoncabellwv,Milton,Cabell,WV
fayettesenecany,Fayette,Seneca,NY
battle_mountainlandernv,Battle Mountain,Lander,NV
arcadiabienvillela,Arcadia,Bienville,LA
myrtlefreebornmn,Myrtle,Freeborn,MN
kellertonringgoldia,Kellerton,Ringgold,IA
washburnaroostookme,Washburn,Aroostook,ME
newlandaverync,Newland,Avery,NC
burbankwalla_wallawa,Burbank,Walla Walla,WA
chatomwashingtonal,Chatom,Washington,AL
mobilemobileal,Mobile,Mobile,AL
cortezmontezumaco,Cortez,Montezuma,CO
sackets_harborjeffersonny,Sackets Harbor,Jefferson,NY
allportlonokear,Allport,Lonoke,AR
straffordstraffordnh,Strafford,Strafford,NH
swinkoteroco,Swink,Otero,CO
electrawichitatx,Electra,Wichita,TX
woodlandhennepinmn,Woodland,Hennepin,MN
electric_citygrantwa,Electric City,Grant,WA
ameliaclermontoh,Amelia,Clermont,OH
cold_springputnamny,Cold Spring,Putnam,NY
saint_james_cityleefl,Saint James City,Lee,FL
gaastraironmi,Gaastra,Iron,MI
yaphanksuffolkny,Yaphank,Suffolk,NY
surprisebutlerne,Surprise,Butler,NE
mariettacobbga,Marietta,Cobb,GA
orientaroostookme,Orient,Aroostook,ME
mcphersonmcphersonks,McPherson,McPherson,KS
commercelos_angelesca,Commerce,Los Angeles,CA
byarsmcclainok,Byars,McClain,OK
dundeetunicams,Dundee,Tunica,MS
stormstowncentrepa,Stormstown,Centre,PA
volcanohawaiihi,Volcano,Hawaii,HI
pine_creekclintonpa,Pine Creek,Clinton,PA
malverncarrolloh,Malvern,Carroll,OH
prospectnew_havenct,Prospect,New Haven,CT
wynnedalemarionin,Wynnedale,Marion,IN
florencerankinms,Florence,Rankin,MS
west_carsonlos_angelesca,West Carson,Los Angeles,CA
catawbapricewi,Catawba,Price,WI
ellsworthgraftonnh,Ellsworth,Grafton,NH
jonesborounionil,Jonesboro,Union,IL
river_ranchpolkfl,River Ranch,Polk,FL
lincolnprovidenceri,Lincoln,Providence,RI
stillman_valleyogleil,Stillman Valley,Ogle,IL
stanleytownhenryva,Stanleytown,Henry,VA
bowmanstowncarbonpa,Bowmanstown,Carbon,PA
shawsvillemontgomeryva,Shawsville,Montgomery,VA
morleymecostami,Morley,Mecosta,MI
ogdensburgsaint_lawrenceny,Ogdensburg,Saint Lawrence,NY
beattyklamathor,Beatty,Klamath,OR
kirkseycallowayky,Kirksey,Calloway,KY
cuberocibolanm,Cubero,Cibola,NM
teaneckbergennj,Teaneck,Bergen,NJ
monumentcentrepa,Monument,Centre,PA
cottondalejacksonfl,Cottondale,Jackson,FL
fair_oaksjasperin,Fair Oaks,Jasper,IN
cypress_lakespalm_beachfl,Cypress Lakes,Palm Beach,FL
dartmouthbristolma,Dartmouth,Bristol,MA
wethersfieldwyomingny,Wethersfield,Wyoming,NY
skyline_viewdauphinpa,Skyline View,Dauphin,PA
lillycambriapa,Lilly,Cambria,PA
killinglywindhamct,Killingly,Windham,CT
riddledouglasor,Riddle,Douglas,OR
new_lebanonmercerpa,New Lebanon,Mercer,PA
logancacheut,Logan,Cache,UT
siler_citychathamnc,Siler City,Chatham,NC
new_hanovermontgomerypa,New Hanover,Montgomery,PA
zionvillewatauganc,Zionville,Watauga,NC
smithfieldjohnstonnc,Smithfield,Johnston,NC
warnermuskogeeok,Warner,Muskogee,OK
eagle_lakeblue_earthmn,Eagle Lake,Blue Earth,MN
pikevillepikeky,Pikeville,Pike,KY
lovellloganok,Lovell,Logan,OK
martmclennantx,Mart,McLennan,TX
readinghillsdalemi,Reading,Hillsdale,MI
sanctuaryparkertx,Sanctuary,Parker,TX
esmonddekalbil,Esmond,DeKalb,IL
oxfordnew_havenct,Oxford,New Haven,CT
ramseybergennj,Ramsey,Bergen,NJ
gamalielmonroeky,Gamaliel,Monroe,KY
smiths_creeksaint_clairmi,Smiths Creek,Saint Clair,MI
forest_lake_townshipsusquehannapa,Forest Lake Township,Susquehanna,PA
canonfranklinga,Canon,Franklin,GA
hooppolehenryil,Hooppole,Henry,IL
kerhonksonulsterny,Kerhonkson,Ulster,NY
weldon_spring_heightssaint_charlesmo,Weldon Spring Heights,Saint Charles,MO
gillweldco,Gill,Weld,CO
odumwaynega,Odum,Wayne,GA
west_bridgewaterplymouthma,West Bridgewater,Plymouth,MA
irajasperia,Ira,Jasper,IA
bird_islandrenvillemn,Bird Island,Renville,MN
east_whiteland_townshipchesterpa,East Whiteland Township,Chester,PA
autryvillesampsonnc,Autryville,Sampson,NC
rigalenaweemi,Riga,Lenawee,MI
athensclarkega,Athens,Clarke,GA
eurekahumboldtca,Eureka,Humboldt,CA
beverly_hillsmclennantx,Beverly Hills,McLennan,TX
springborocrawfordpa,Springboro,Crawford,PA
mount_carmelnorthumberlandpa,Mount Carmel,Northumberland,PA
ossianwellsin,Ossian,Wells,IN
lemontcookil,Lemont,Cook,IL
lake_cityhinsdaleco,Lake City,Hinsdale,CO
little_cedarmitchellia,Little Cedar,Mitchell,IA
cedarvillecrawfordar,Cedarville,Crawford,AR
merriamjohnsonks,Merriam,Johnson,KS
haverhillmarshallia,Haverhill,Marshall,IA
cambridgestoryia,Cambridge,Story,IA
lisbonnew_londonct,Lisbon,New London,CT
briarcliffe_acreshorrysc,Briarcliffe Acres,Horry,SC
jacksonwaldome,Jackson,Waldo,ME
hamptonhamiltonne,Hampton,Hamilton,NE
greendalesaint_louismo,Greendale,Saint Louis,MO
laurelvillehockingoh,Laurelville,Hocking,OH
descansosan_diegoca,Descanso,San Diego,CA
bentonbutlerks,Benton,Butler,KS
prosperityraleighwv,Prosperity,Raleigh,WV
lottsburgnorthumberlandva,Lottsburg,Northumberland,VA
christianalancasterpa,Christiana,Lancaster,PA
jefferson_townshipdauphinpa,Jefferson Township,Dauphin,PA
metamorafranklinin,Metamora,Franklin,IN
brookfieldmadisonny,Brookfield,Madison,NY
gig_harborpiercewa,Gig Harbor,Pierce,WA
ashburnhamworcesterma,Ashburnham,Worcester,MA
rock_islandlefloreok,Rock Island,LeFlore,OK
estillhamptonsc,Estill,Hampton,SC
wallerpiercewa,Waller,Pierce,WA
pahoahawaiihi,Pahoa,Hawaii,HI
fremontsullivanny,Fremont,Sullivan,NY
lower_makefieldbuckspa,Lower Makefield,Bucks,PA
woodlawnprince_georgesmd,Woodlawn,Prince Georges,MD
marionmarionsc,Marion,Marion,SC
gorhamjacksonil,Gorham,Jackson,IL
wolverinecheboyganmi,Wolverine,Cheboygan,MI
little_egg_harboroceannj,Little Egg Harbor,Ocean,NJ
cranberry_townshipbutlerpa,Cranberry Township,Butler,PA
mc_grawcortlandny,Mc Graw,Cortland,NY
frankfortwillil,Frankfort,Will,IL
watervilleoneidany,Waterville,Oneida,NY
china_villagekennebecme,China Village,Kennebec,ME
davenportlincolnok,Davenport,Lincoln,OK
rose_hillmahaskaia,Rose Hill,Mahaska,IA
grantsvilletooeleut,Grantsville,Tooele,UT
cambridge_citywaynein,Cambridge City,Wayne,IN
town_of_owegotiogany,Town of Owego,Tioga,NY
blue_moundmaconil,Blue Mound,Macon,IL
temeculariversideca,Temecula,Riverside,CA
millburyworcesterma,Millbury,Worcester,MA
hudsonlenaweemi,Hudson,Lenawee,MI
fosstonpolkmn,Fosston,Polk,MN
magazineloganar,Magazine,Logan,AR
grand_maraiscookmn,Grand Marais,Cook,MN
miamimiamiin,Miami,Miami,IN
tijerasbernalillonm,Tijeras,Bernalillo,NM
cartersvillebartowga,Cartersville,Bartow,GA
bridgeportmontgomerypa,Bridgeport,Montgomery,PA
cushingmorrisonmn,Cushing,Morrison,MN
lykens_townshipdauphinpa,Lykens Township,Dauphin,PA
hubertonslownc,Hubert,Onslow,NC
stansbury_parktooeleut,Stansbury Park,Tooele,UT
havenrenoks,Haven,Reno,KS
cleverchristianmo,Clever,Christian,MO
chino_hillssan_bernardinoca,Chino Hills,San Bernardino,CA
tuckerjeffersonar,Tucker,Jefferson,AR
maple_parkkaneil,Maple Park,Kane,IL
upsonironwi,Upson,Iron,WI
lewisvillewatonwanmn,Lewisville,Watonwan,MN
glen_lyngilesva,Glen Lyn,Giles,VA
saltillohuntingdonpa,Saltillo,Huntingdon,PA
hackensackbergennj,Hackensack,Bergen,NJ
chuckeygreenetn,Chuckey,Greene,TN
town_of_wilbrahamhampdenma,Town of Wilbraham,Hampden,MA
holiday_heightsoceannj,Holiday Heights,Ocean,NJ
lopatcongwarrennj,Lopatcong,Warren,NJ
betsy_laynefloydky,Betsy Layne,Floyd,KY
millcreeksalt_lakeut,Millcreek,Salt Lake,UT
pitkingunnisonco,Pitkin,Gunnison,CO
mullica_hillgloucesternj,Mullica Hill,Gloucester,NJ
kingwoodprestonwv,Kingwood,Preston,WV
colbertspokanewa,Colbert,Spokane,WA
polandandroscogginme,Poland,Androscoggin,ME
langhornebuckspa,Langhorne,Bucks,PA
cumberlandguernseyoh,Cumberland,Guernsey,OH
kellyvillecreekok,Kellyville,Creek,OK
saladobelltx,Salado,Bell,TX
ganadojacksontx,Ganado,Jackson,TX
magnet_covehot_springar,Magnet Cove,Hot Spring,AR
south_bethlehemarmstrongpa,South Bethlehem,Armstrong,PA
west_yorkcrawfordil,West York,Crawford,IL
mountain_viewhawaiihi,Mountain View,Hawaii,HI
woodburnmarionor,Woodburn,Marion,OR
tuscarora_townshipperrypa,Tuscarora Township,Perry,PA
dixkimballne,Dix,Kimball,NE
lutzhillsboroughfl,Lutz,Hillsborough,FL
point_pleasantmasonwv,Point Pleasant,Mason,WV
boonton_townshipmorrisnj,Boonton Township,Morris,NJ
lisbonandroscogginme,Lisbon,Androscoggin,ME
hollisyorkme,Hollis,York,ME
ellison_baydoorwi,Ellison Bay,Door,WI
drewryvillesouthamptonva,Drewryville,Southampton,VA
mysticnew_londonct,Mystic,New London,CT
hidden_meadowssan_diegoca,Hidden Meadows,San Diego,CA
